sub_n,distance,model,obs,pred,ppp
1411,9,non-monotonic_repulsion,5.438716175793661,5.00915054895764,0.4616523304660932
1422,9,non-monotonic_repulsion,5.144480014372521,5.029877453188506,0.5000600120024005
1433,9,non-monotonic_repulsion,4.284958805234696,5.009172003548533,0.5862172434486898
1441,9,non-monotonic_repulsion,6.1449300241547276,4.97483584338701,0.338247649529906
1452,9,non-monotonic_repulsion,4.528334051972882,4.99887932815895,0.5500900180036007
1463,9,non-monotonic_repulsion,4.231623634539033,5.0237357531352025,0.5947389477895579
1471,9,non-monotonic_repulsion,5.714243925393838,5.001714877067417,0.43908781756351273
1482,9,non-monotonic_repulsion,9.411030926858276,4.998207690749546,0.14740948189637929
1493,9,non-monotonic_repulsion,8.041382133491732,4.985028605824679,0.23790758151630326
1512,9,non-monotonic_repulsion,3.847468629892424,4.989628939535787,0.6287657531506301
1531,9,non-monotonic_repulsion,8.800373267260074,5.017941350209972,0.18735747149429885
1541,9,non-monotonic_repulsion,4.458301463079773,5.014531891798902,0.564372874574915
1551,9,non-monotonic_repulsion,6.2556654226171835,5.0098442375291485,0.36613322664532905
1562,9,non-monotonic_repulsion,4.338689528749671,4.991414059568382,0.5794558911782356
1586,9,non-monotonic_repulsion,4.7208234975093415,5.007948691647285,0.5395479095819163
1591,9,non-monotonic_repulsion,4.268834529688426,5.0446475834299855,0.5871974394878976
1613,9,non-monotonic_repulsion,3.8889739970130055,5.0119757016810285,0.6218443688737747
1631,9,non-monotonic_repulsion,7.757185326597432,4.995698689295707,0.2569713942788558
1643,9,non-monotonic_repulsion,4.236837652247265,4.971521357676559,0.5630526105221044
1656,9,non-monotonic_repulsion,3.986157110081148,4.9898141172789305,0.6170634126825365
1662,9,non-monotonic_repulsion,3.935174944832772,5.013763335247881,0.6231446289257851
1671,9,non-monotonic_repulsion,6.932108334391047,4.990354743800531,0.29411882376475296
1682,9,non-monotonic_repulsion,4.19737610121508,5.000807430011921,0.5962192438487698
1693,9,non-monotonic_repulsion,6.155128961073508,4.992562217197536,0.38057611522304463
1706,9,non-monotonic_repulsion,6.459972965308209,4.990681778514796,0.3613122624524905
1711,9,non-monotonic_repulsion,5.199732473251215,5.007288699482858,0.4649729945989198
1722,9,non-monotonic_repulsion,4.450097956462951,4.993258843863939,0.5623524704940989
1733,9,non-monotonic_repulsion,10.440417562170346,4.983977890053055,0.10572114422884576
1746,9,non-monotonic_repulsion,4.040190541002047,4.990054926397705,0.5843568713742748
1751,9,non-monotonic_repulsion,5.1873606003875246,5.01225841983558,0.48545709141828364
1762,9,non-monotonic_repulsion,4.328586526082965,5.001297602229895,0.5371874374874975
1773,9,non-monotonic_repulsion,3.8531585311939374,4.998750229335434,0.6313462692538507
1781,9,non-monotonic_repulsion,5.525788924756679,4.99509461385064,0.45543108621724343
1803,9,non-monotonic_repulsion,5.617904949043518,4.983793953340924,0.43436687337467494
1821,9,non-monotonic_repulsion,7.808441599747339,4.983331981597766,0.2291858371674335
1832,9,non-monotonic_repulsion,7.113589471054163,4.994136651117593,0.30194038807761553
1843,9,non-monotonic_repulsion,8.317982994889714,5.008568415229313,0.20178035607121425
1856,9,non-monotonic_repulsion,5.116508946930181,4.983648919216179,0.49157831566313265
1861,9,non-monotonic_repulsion,4.508971799942995,5.022365376978084,0.5351070214042809
1872,9,non-monotonic_repulsion,4.271264160455188,5.001318983589156,0.5563112622524505
1883,9,non-monotonic_repulsion,4.94450396732485,5.003339931564356,0.5206641328265653
1901,9,non-monotonic_repulsion,3.886842161372073,5.008526937723627,0.6254250850170034
1912,9,non-monotonic_repulsion,4.911242720631291,4.9935019231136275,0.5197439487897579
1923,9,non-monotonic_repulsion,4.350313161738476,4.981435443912525,0.57187437487497494
1936,9,non-monotonic_repulsion,5.545748148434061,5.020159918162248,0.4565513102620524
1941,9,non-monotonic_repulsion,4.408273107009741,5.019751675085962,0.5235047009401881
1952,9,non-monotonic_repulsion,4.439144871414851,5.035598383824568,0.5283856771354271
1963,9,non-monotonic_repulsion,5.622728670360183,4.9837595605120475,0.4268253650730146
1976,9,non-monotonic_repulsion,3.669965346960234,5.005523217857435,0.6496899379875976
1983,9,non-monotonic_repulsion,9.218927277319892,5.0158246071738395,0.170374074814963
1992,9,non-monotonic_repulsion,4.27255158824029,4.995076899793631,0.5840968193638728
2001,9,non-monotonic_repulsion,6.976787284320689,5.0296198783518795,0.2942388477695539
2013,9,non-monotonic_repulsion,4.614632675636728,5.0237102486504215,0.5237647529505901
2022,9,non-monotonic_repulsion,4.258538537537986,4.964080225914997,0.5433886777355471
2036,9,non-monotonic_repulsion,4.456336012438775,5.022463254369497,0.5456091218243648
2041,9,non-monotonic_repulsion,4.211922768431751,5.009565641370314,0.5604720944188838
2052,9,non-monotonic_repulsion,8.959717564951575,4.995956472950062,0.17761552310462092
2063,9,non-monotonic_repulsion,4.0963601291127985,4.995142612255278,0.6059211842368474
2076,9,non-monotonic_repulsion,9.303589796110776,5.005233425255321,0.1626725345069014
2081,9,non-monotonic_repulsion,6.622447059405481,4.99545938528239,0.3551710342068414
2092,9,non-monotonic_repulsion,5.174307522734806,5.002383314203096,0.4688137627525505
2103,9,non-monotonic_repulsion,6.654839308576456,4.996543619508952,0.32470494098819763
2116,9,non-monotonic_repulsion,4.34113955339316,4.995160817396636,0.5641528305661132
2121,9,non-monotonic_repulsion,4.140379899702135,5.002353665837325,0.6004800960192038
2132,9,non-monotonic_repulsion,5.240018928212762,4.995098201912539,0.45797159431886375
2143,9,non-monotonic_repulsion,6.711551426235295,4.989022154615061,0.3427885577115423
2156,9,non-monotonic_repulsion,6.998653241046052,5.023025333195433,0.3079615923184637
2163,9,non-monotonic_repulsion,4.0379779773758075,4.997814913038562,0.6083816763352671
2171,9,non-monotonic_repulsion,4.352921333761419,4.997464191322469,0.5715943188637728
2183,9,non-monotonic_repulsion,4.483700021745356,4.991261063773761,0.5555511102220444
2196,9,non-monotonic_repulsion,4.304520003598422,4.970214968149944,0.5796359271854371
2223,9,non-monotonic_repulsion,4.511025670297977,5.0256966261942075,0.5360272054410882
2236,9,non-monotonic_repulsion,4.225796056821726,5.015202554660586,0.5900180036007201
2251,9,non-monotonic_repulsion,4.503110690459534,5.014239700228648,0.5661732346469294
2263,9,non-monotonic_repulsion,5.481019288231062,5.025950940733955,0.4590118023604721
2276,9,non-monotonic_repulsion,4.556999689924395,4.999440351915066,0.5615323064612923
2281,9,non-monotonic_repulsion,4.861062737059359,5.005420885527464,0.521884376875375
2293,9,non-monotonic_repulsion,4.650011338698656,4.995190513867129,0.5497099419883977
2306,9,non-monotonic_repulsion,4.5616249598544085,5.00857847864152,0.5543108621724345
2313,9,non-monotonic_repulsion,6.044664792639066,4.996541837878944,0.3812362472494499
2321,9,non-monotonic_repulsion,4.914498650964307,5.021855196413416,0.49387877575515104
2333,9,non-monotonic_repulsion,5.282755598074114,5.002569864049162,0.4530106021204241
2346,9,non-monotonic_repulsion,6.027583454857605,5.014545294315292,0.3594518903780756
2363,9,non-monotonic_repulsion,4.0410058548650865,4.9998097796995085,0.6049809961992398
2376,9,non-monotonic_repulsion,7.570918291598004,4.985663071701494,0.25629125825165033
2381,9,non-monotonic_repulsion,6.609551613130205,5.0019996263197575,0.3430886177235447
2393,9,non-monotonic_repulsion,6.562978826300303,4.982980520603053,0.34746949389877974
2406,9,non-monotonic_repulsion,4.866852801904078,4.977478410502656,0.5213242648529706
2411,9,non-monotonic_repulsion,6.578988164902506,4.99650438604382,0.3215843168633727
2423,9,non-monotonic_repulsion,6.172021092345791,4.962073062625101,0.379875975195039
2441,9,non-monotonic_repulsion,4.708323467732339,5.009646514729641,0.5422084416883377
2453,9,non-monotonic_repulsion,12.003709535912861,5.026525425879734,0.06949389877975595
2466,9,non-monotonic_repulsion,11.877443823394987,4.9700594362967765,0.071374274854971
2471,9,non-monotonic_repulsion,7.325124638506883,5.008245465373222,0.2676735347069414
2481,9,non-monotonic_repulsion,4.731578809785277,4.990501391670337,0.5299859971994398
2493,9,non-monotonic_repulsion,5.329269683645518,4.987962509124071,0.4554110822164433
2501,9,non-monotonic_repulsion,4.786354411683711,4.997062766694209,0.5258051610322064
2512,9,non-monotonic_repulsion,7.726750436102269,4.983473287457114,0.21638327665533105
2523,9,non-monotonic_repulsion,5.607399109450686,5.015045150473657,0.44438887777555514
2532,9,non-monotonic_repulsion,9.150628415927592,5.027913333698819,0.17285457091418283
2541,9,non-monotonic_repulsion,4.200605171583595,5.005260985181355,0.5722944588917783
2553,9,non-monotonic_repulsion,4.395103127812503,5.001982121079278,0.5773154630926185
2566,9,non-monotonic_repulsion,3.993997515313982,5.005360636020478,0.6133826765353071
2571,9,non-monotonic_repulsion,3.950684014075122,5.00609319277909,0.6196639327865573
2582,9,non-monotonic_repulsion,4.124286654809133,4.994832628539271,0.6032606521304261
2593,9,non-monotonic_repulsion,4.588609728882342,4.982295107023017,0.5491098219643928
2601,9,non-monotonic_repulsion,7.045839838005523,4.992225346274144,0.2913982796559312
2612,9,non-monotonic_repulsion,3.8636786727953836,4.983101349135557,0.6312662532506501
2631,9,non-monotonic_repulsion,4.193300891282046,4.996024931717129,0.5947589517903581
2642,9,non-monotonic_repulsion,5.761373545578226,5.002812324416522,0.4277055411082216
2653,9,non-monotonic_repulsion,11.143145225180877,4.989987294634243,0.07885577115423084
2661,9,non-monotonic_repulsion,4.688381173098402,5.0214061649004735,0.5380876175235046
2672,9,non-monotonic_repulsion,4.685499131226214,4.995326356846992,0.5436687337467494
2681,9,non-monotonic_repulsion,4.83929718708108,5.01080337904859,0.5303260652130426
2692,9,non-monotonic_repulsion,4.955870824781092,4.991525767933377,0.5139827965593119
2693,9,non-monotonic_repulsion,4.523770718192229,4.994030485681156,0.5315463092618524
2701,9,non-monotonic_repulsion,5.387330310828123,4.988385851075655,0.4707741548309662
2712,9,non-monotonic_repulsion,4.009975154805676,5.025164675407014,0.5887177435487098
2723,9,non-monotonic_repulsion,4.654807945593747,4.998315131037088,0.5391078215643129
2736,9,non-monotonic_repulsion,5.139628651839402,4.988504480985443,0.49065813162632527
2752,9,non-monotonic_repulsion,4.005976619708901,4.978223360738023,0.610622124424885
2763,9,non-monotonic_repulsion,4.684707426257206,4.977095730340868,0.5337067413482697
2781,9,non-monotonic_repulsion,4.676657175364446,5.008837376745747,0.5140628125625125
2792,9,non-monotonic_repulsion,6.702393437139088,4.984002503107525,0.32040408081616323
2803,9,non-monotonic_repulsion,4.363325221268662,5.005752204782513,0.5825965193038608
2816,9,non-monotonic_repulsion,4.7420571633077415,5.0022981789134136,0.5354270854170834
2821,9,non-monotonic_repulsion,5.169003321612331,5.004658639889828,0.4946389277855571
2831,9,non-monotonic_repulsion,4.6990542973026335,4.994784854400188,0.4975395079015803
2842,9,non-monotonic_repulsion,4.877678320219611,5.000819923230183,0.5002000400080016
2861,9,non-monotonic_repulsion,6.330402473717673,5.003774486725843,0.3756351270254051
2872,9,non-monotonic_repulsion,4.447076035467443,5.000321359848827,0.5620124024804961
2886,9,non-monotonic_repulsion,3.988328266069285,4.992385834660318,0.6175835167033407
2893,9,non-monotonic_repulsion,10.981914135157348,4.964665910939863,0.08547709541908381
2902,9,non-monotonic_repulsion,4.412420530841259,5.002157260691542,0.5431886377275456
2911,9,non-monotonic_repulsion,4.025781408712752,5.003813693452773,0.5802360472094419
2926,9,non-monotonic_repulsion,8.33181677978845,5.014010856480393,0.2041008201640328
2933,9,non-monotonic_repulsion,8.050296018295624,4.999417041483484,0.23188637727545508
2941,9,non-monotonic_repulsion,4.716632563138228,5.007282506623838,0.5381476295259052
2961,9,non-monotonic_repulsion,4.239267372662837,4.999363179140561,0.5901580316063213
2972,9,non-monotonic_repulsion,5.466731652987642,4.98231890722952,0.4629925985197039
2981,9,non-monotonic_repulsion,4.708662311181756,5.0141772613367745,0.5389077815563112
2992,9,non-monotonic_repulsion,5.1346075330425585,4.993769719905467,0.4922384476895379
3003,9,non-monotonic_repulsion,5.740319642892592,5.034036819938274,0.43148629725945187
3011,9,non-monotonic_repulsion,9.068708592771548,5.004028824272456,0.17523504700940187
3046,9,non-monotonic_repulsion,3.9996113718801753,5.008950833561468,0.6124224844968994
3051,9,non-monotonic_repulsion,4.157572300147544,5.001583908734112,0.5949789957991598
3062,9,non-monotonic_repulsion,4.542939049706531,4.982547705801913,0.5469093818763753
3073,9,non-monotonic_repulsion,4.719058055649771,5.005362035231403,0.5213042608521704
3082,9,non-monotonic_repulsion,4.146634708761543,4.986061770115382,0.5962192438487698
3091,9,non-monotonic_repulsion,6.015544524342846,4.991235937308142,0.3926385277055411
3102,9,non-monotonic_repulsion,5.664375985580705,4.9786329068004225,0.4391078215643129
3113,9,non-monotonic_repulsion,5.301281623071773,4.998070203787446,0.46205241048209644
3126,9,non-monotonic_repulsion,4.674764113133566,4.990657673477122,0.5250250050010002
3131,9,non-monotonic_repulsion,5.252868912396835,4.9945629355765995,0.4555711142228446
3142,9,non-monotonic_repulsion,6.733825524320778,4.995282548305711,0.31044208841768356
3153,9,non-monotonic_repulsion,4.379676105233003,4.98046290619655,0.5439487897579516
3172,9,non-monotonic_repulsion,3.7842639857476104,5.008868522028318,0.6388477695539108
3183,9,non-monotonic_repulsion,5.075467757789414,4.997451375909522,0.4922784556911382
3196,9,non-monotonic_repulsion,4.7964145439375985,4.996573743093189,0.5210442088417684
3202,9,non-monotonic_repulsion,4.225519620788269,5.018400702478329,0.5643528705741149
3211,9,non-monotonic_repulsion,4.069256844460347,5.024212598080931,0.610122024404881
3223,9,non-monotonic_repulsion,4.155798800148636,4.992918817124714,0.5966393278655732
3236,9,non-monotonic_repulsion,6.422183757852295,4.980839647069659,0.36115223044608924
3251,9,non-monotonic_repulsion,7.369488933754387,5.010265756298541,0.27611522304460895
3252,9,non-monotonic_repulsion,5.850413544556333,4.98276648055662,0.3952390478095619
3262,9,non-monotonic_repulsion,4.521359730205033,4.991902091440994,0.5615923184636927
3273,9,non-monotonic_repulsion,10.506839298423355,4.997762215075871,0.10446089217843568
3286,9,non-monotonic_repulsion,7.104443551473928,4.996971379879423,0.2912182436487297
3291,9,non-monotonic_repulsion,7.687901458083658,5.006774154931446,0.23724744948989798
3302,9,non-monotonic_repulsion,4.400508767944878,5.0052111520837785,0.5701140228045609
3313,9,non-monotonic_repulsion,6.293239586739228,5.004539618296196,0.3780756151230246
3321,9,non-monotonic_repulsion,5.653808439746423,4.996674718101082,0.4429885977195439
3332,9,non-monotonic_repulsion,4.862686920499522,4.982767039231179,0.4679135827165433
3343,9,non-monotonic_repulsion,4.3410835669443895,4.994162200774719,0.5780956191238248
3356,9,non-monotonic_repulsion,6.382655618974339,5.010697737862487,0.3733346669333867
3361,9,non-monotonic_repulsion,4.495638576751834,4.996995286710838,0.5594718943788758
3372,9,non-monotonic_repulsion,8.24215140626136,5.014756011509097,0.1988397679535907
3383,9,non-monotonic_repulsion,13.902388228386217,4.990722721268667,0.03254650930186037
3396,9,non-monotonic_repulsion,4.859289824244784,5.005710510817715,0.5306461292258452
3401,9,non-monotonic_repulsion,3.7799232270900385,5.0184453719852335,0.6445889177835568
3412,9,non-monotonic_repulsion,3.98726236081588,5.018701296601302,0.6159431886377276
3423,9,non-monotonic_repulsion,4.328654733513972,5.002054225975414,0.5828565713142628
3431,9,non-monotonic_repulsion,3.7539879029349255,5.014411277573971,0.6409281856371274
3442,9,non-monotonic_repulsion,4.36009661230591,4.99586429518599,0.5771554310862173
3453,9,non-monotonic_repulsion,3.8052952172713925,4.9766320292059385,0.6323064612922584
3471,9,non-monotonic_repulsion,4.386366479184818,5.012779844471222,0.5720144028805761
3482,9,non-monotonic_repulsion,4.2164501080788295,4.991225711745827,0.5599519903980796
3493,9,non-monotonic_repulsion,6.866085341403837,4.989788049332039,0.32022404480896177
3501,9,non-monotonic_repulsion,4.03880878442333,5.000222091256783,0.6108621724344869
3512,9,non-monotonic_repulsion,3.856214365555061,4.975876660232602,0.6279855971194239
3523,9,non-monotonic_repulsion,5.971960285187305,5.003765419288422,0.40062012402480496
3531,9,non-monotonic_repulsion,5.9484477513560226,4.983581143106327,0.41060212042408484
3552,9,non-monotonic_repulsion,5.171099088877946,4.9955458106131285,0.47871574314862975
3561,9,non-monotonic_repulsion,3.8212721112075436,5.006255084164797,0.6358871774354871
3572,9,non-monotonic_repulsion,4.247538436249327,4.976523525810126,0.5884376875375075
3583,9,non-monotonic_repulsion,5.866804663564524,5.0016829520760755,0.36909381876375275
3591,9,non-monotonic_repulsion,4.607695600246646,5.024685223157663,0.529625925185037
3602,9,non-monotonic_repulsion,4.492705955567232,4.997495346406207,0.552750550110022
3613,9,non-monotonic_repulsion,5.431983202639863,4.992482442185233,0.4663332666533307
3626,9,non-monotonic_repulsion,4.68652106648342,4.976101169863294,0.5422084416883377
3631,9,non-monotonic_repulsion,4.203861676946147,4.995503458547802,0.594878975795159
3646,9,non-monotonic_repulsion,6.756071991056093,4.985548933466364,0.3266453290658132
3653,9,non-monotonic_repulsion,4.394276542257108,4.99212565969033,0.544508901780356
3661,9,non-monotonic_repulsion,4.421466772126931,4.998512111389959,0.5461092218443688
3672,9,non-monotonic_repulsion,9.307426440138055,5.02283209534742,0.15541108221644329
3683,9,non-monotonic_repulsion,4.594336912470993,5.0084725078589445,0.5523304660932187
3701,9,non-monotonic_repulsion,4.2327959241795465,5.029808779568606,0.5946989397879576
3712,9,non-monotonic_repulsion,4.3955164380332015,5.000241004864811,0.5520504100820164
3721,9,non-monotonic_repulsion,4.828886776117011,5.005798990652172,0.4950390078015603
3732,9,non-monotonic_repulsion,5.71229493189625,5.0017378643527595,0.43090618123624724
3743,9,non-monotonic_repulsion,3.6933174079590665,4.999999249824179,0.6456091218243649
3756,9,non-monotonic_repulsion,5.884983570097248,4.990878973753645,0.39521904380876177
3766,9,non-monotonic_repulsion,16.08212540840273,4.997777582300163,0.014702940588117623
3773,9,non-monotonic_repulsion,4.507820936151226,4.984690208448892,0.561132226445289
3781,9,non-monotonic_repulsion,4.268213907353023,4.981684680283837,0.5608521704340869
3792,9,non-monotonic_repulsion,5.938483311566069,5.002857538976706,0.3809361872374475
3803,9,non-monotonic_repulsion,3.6374853012482666,4.979895231434017,0.6521904380876176
3811,9,non-monotonic_repulsion,7.801405885633697,4.984001258985555,0.24366873374674936
3822,9,non-monotonic_repulsion,4.949340154319738,5.001426280204343,0.5159831966393279
3843,9,non-monotonic_repulsion,4.119998878035024,5.008828135165085,0.5758951790358071
3846,9,non-monotonic_repulsion,4.418665318210088,5.000125840611492,0.5701940388077615
3851,9,non-monotonic_repulsion,9.027613996170071,4.9641500019557805,0.1712142428485697
3862,9,non-monotonic_repulsion,3.83936169246975,5.000710853239451,0.6308061612322464
3873,9,non-monotonic_repulsion,4.316502075240084,5.004669527492629,0.5826965393078616
3886,9,non-monotonic_repulsion,3.7298608952658627,5.012515168286058,0.64374874974995
3891,9,non-monotonic_repulsion,4.4652389596103195,4.997220547791599,0.5351870374074815
3902,9,non-monotonic_repulsion,4.085968864293138,5.00910709486074,0.6041408281656331
3913,9,non-monotonic_repulsion,5.869385448611048,5.016420051146189,0.42238447689537906
3921,9,non-monotonic_repulsion,4.881812429990853,5.009975438271976,0.5029805961192239
3932,9,non-monotonic_repulsion,9.375832122277222,4.990660933759946,0.14110822164432887
3943,9,non-monotonic_repulsion,6.678501220590976,5.023949088551307,0.3366873374674935
3956,9,non-monotonic_repulsion,4.27163830142975,5.015979238216647,0.5870974194838968
3961,9,non-monotonic_repulsion,4.295149373273797,5.017465351064016,0.5839767953590718
3972,9,non-monotonic_repulsion,4.762265831319518,5.0038137893735835,0.5412082416483297
3983,9,non-monotonic_repulsion,8.39467365729119,5.014909802595544,0.20766153230646128
3996,9,non-monotonic_repulsion,5.276079369578005,4.985925565575834,0.4510902180436087
22,14,non-monotonic_repulsion,8.316290185021108,5.000614488208045,0.21060212042408483
31,14,non-monotonic_repulsion,4.509136733110325,4.993523937844646,0.5095619123824765
42,14,non-monotonic_repulsion,7.245828691781644,4.988393272487814,0.29395879175835166
53,14,non-monotonic_repulsion,4.390256438121543,5.003386109293554,0.5714142828565714
66,14,non-monotonic_repulsion,4.335610541317746,4.9675221929008,0.48949789957991596
71,14,non-monotonic_repulsion,6.61111435173044,4.974861095040175,0.3398879775955191
82,14,non-monotonic_repulsion,4.026528718788607,5.0161861852731935,0.6148229645929186
93,14,non-monotonic_repulsion,4.905005190500159,4.995066119943913,0.5217443488697739
102,14,non-monotonic_repulsion,4.394025715780474,4.974168554385623,0.48351670334066815
111,14,non-monotonic_repulsion,4.507827959016956,5.02608196559313,0.4788357671534307
123,14,non-monotonic_repulsion,4.2997455230540345,5.000805487365459,0.5848569713942788
136,14,non-monotonic_repulsion,10.1011461487936,4.98915136656471,0.12310462092418484
141,14,non-monotonic_repulsion,4.684981098939039,4.979668563927481,0.4915983196639328
152,14,non-monotonic_repulsion,6.5425184492502435,5.02514989106097,0.3493098619723945
163,14,non-monotonic_repulsion,5.353039642510881,5.000923833183047,0.4163832766553311
171,14,non-monotonic_repulsion,6.981684940435784,5.007410238214764,0.25037007401480293
182,14,non-monotonic_repulsion,4.70683643401819,5.00070593850099,0.5096419283856771
191,14,non-monotonic_repulsion,8.120345478759,5.006944067496655,0.1840768153630726
201,14,non-monotonic_repulsion,4.5562327753706615,5.018416063205568,0.532126425285057
212,14,non-monotonic_repulsion,8.336685285878305,5.049823170567778,0.20304060812162433
223,14,non-monotonic_repulsion,17.983572988007644,5.024100753893217,0.014842968593718744
233,14,non-monotonic_repulsion,4.210393890453755,5.004902978633409,0.5904180836167233
241,14,non-monotonic_repulsion,4.559456144812109,5.0007066434983205,0.5117623524704941
252,14,non-monotonic_repulsion,4.377727571994727,4.977517882252396,0.5646129225845169
261,14,non-monotonic_repulsion,4.79670241743645,4.9873393761376486,0.47939587917583515
273,14,non-monotonic_repulsion,4.312454940589087,4.99158501535296,0.5577915583116624
282,14,non-monotonic_repulsion,4.907865157042543,4.996877043812327,0.5192238447689538
292,14,non-monotonic_repulsion,5.7342842451681415,5.007186500185691,0.40642128425685137
301,14,non-monotonic_repulsion,4.357654715888752,5.007753194846647,0.5743348669733946
312,14,non-monotonic_repulsion,4.244707335731095,5.021162063262959,0.5880576115223045
323,14,non-monotonic_repulsion,4.791488555021672,5.019410435975005,0.506761352270454
336,14,non-monotonic_repulsion,4.684453478092559,5.028542574287078,0.4632926585317063
341,14,non-monotonic_repulsion,3.7556587231938483,4.983650891775076,0.6380076015203041
352,14,non-monotonic_repulsion,5.1076509589314005,5.0056064475391215,0.49525905181036206
363,14,non-monotonic_repulsion,4.279583512471628,4.981798624073761,0.5847169433886777
371,14,non-monotonic_repulsion,7.390974619712692,4.99949565851909,0.28839767953590717
382,14,non-monotonic_repulsion,10.023451402497715,4.998053650101878,0.12428485697139428
393,14,non-monotonic_repulsion,4.585295709226604,4.98349282342811,0.5514502900580116
401,14,non-monotonic_repulsion,6.196207659472387,5.018699456369024,0.35815163032606523
412,14,non-monotonic_repulsion,5.220322349370432,5.00875323972234,0.46313262652530507
423,14,non-monotonic_repulsion,7.509820801390707,4.978214005258,0.2789357871574315
436,14,non-monotonic_repulsion,5.436584949399194,5.008841742630114,0.4137227445489098
442,14,non-monotonic_repulsion,4.6109450035385064,5.001895616215519,0.5288057611522304
451,14,non-monotonic_repulsion,6.162530225326982,4.97627308193239,0.33796759351870376
463,14,non-monotonic_repulsion,4.320880079096114,4.988167306939231,0.5810562112422485
472,14,non-monotonic_repulsion,9.026842917217914,5.017274388824903,0.14728945789157832
481,14,non-monotonic_repulsion,4.670632840467885,5.005272196187144,0.5228245649129826
491,14,non-monotonic_repulsion,3.9668125606001654,5.010549972725576,0.6172434486897379
502,14,non-monotonic_repulsion,3.855154900323651,5.029258031032813,0.6302860572114423
513,14,non-monotonic_repulsion,7.074253620612092,4.992476034376189,0.24080816163232646
521,14,non-monotonic_repulsion,5.763267656493208,5.0008286920395255,0.4262252450490098
532,14,non-monotonic_repulsion,4.737387931822741,4.995957842608568,0.5389877975595119
556,14,non-monotonic_repulsion,5.20719341257123,4.992535486444414,0.4834366873374675
561,14,non-monotonic_repulsion,4.110501663394813,4.995504420224852,0.579875975195039
572,14,non-monotonic_repulsion,5.442994878336363,5.0018305901893445,0.46493298659731946
583,14,non-monotonic_repulsion,4.971430186668507,4.995783442814403,0.5102420484096819
596,14,non-monotonic_repulsion,3.8024396247631564,5.0154167321999665,0.6386477295459092
612,14,non-monotonic_repulsion,4.648712824588003,4.996294092573655,0.5183636727345469
623,14,non-monotonic_repulsion,4.640395923118708,4.977329984872674,0.5160032006401281
631,14,non-monotonic_repulsion,12.773250180420398,5.002090293563565,0.05679135827165433
642,14,non-monotonic_repulsion,5.349012102686146,4.98169198426886,0.44780956191238247
653,14,non-monotonic_repulsion,4.499720505341703,5.018205980892378,0.5154230846169234
666,14,non-monotonic_repulsion,4.4059506040586625,4.9933408809448245,0.5479495899179836
671,14,non-monotonic_repulsion,5.55411107445136,5.007671248356182,0.43656731346269256
682,14,non-monotonic_repulsion,4.8168346064515735,5.0519795385961865,0.4807361472294459
693,14,non-monotonic_repulsion,4.303102560277359,5.005234337620412,0.560492098419684
706,14,non-monotonic_repulsion,9.462195415169594,4.966727605009672,0.13102620524104822
711,14,non-monotonic_repulsion,4.466209817271952,5.00197414427434,0.5679135827165434
722,14,non-monotonic_repulsion,5.223924441373918,4.987855957604658,0.47685537107421483
746,14,non-monotonic_repulsion,5.608172241720453,4.980911236293877,0.43912782556511304
751,14,non-monotonic_repulsion,4.891804906231375,5.016747945340807,0.5238247649529906
762,14,non-monotonic_repulsion,9.370509616268757,4.963140862925629,0.13210642128425684
771,14,non-monotonic_repulsion,7.613212250180651,4.997224664701458,0.2235247049409882
783,14,non-monotonic_repulsion,4.365191747604024,5.001928865853081,0.579375875175035
791,14,non-monotonic_repulsion,8.086983599899876,5.014614857867843,0.20832166433286659
802,14,non-monotonic_repulsion,5.06189988229847,5.018391337524614,0.41724344868973795
813,14,non-monotonic_repulsion,5.660938858111883,5.032153166358146,0.42526505301060213
826,14,non-monotonic_repulsion,4.882143858884516,5.015329159913825,0.43390678135627125
831,14,non-monotonic_repulsion,4.912875519622574,4.978870231591765,0.5140428085617124
851,14,non-monotonic_repulsion,6.513585857511462,4.983823906573755,0.31726345269053813
862,14,non-monotonic_repulsion,5.2639429582125405,5.003450242400771,0.44982996599319863
886,14,non-monotonic_repulsion,4.510169557434141,5.009265190872208,0.561872374474895
891,14,non-monotonic_repulsion,4.409725409656936,4.999177529501449,0.5687137427485497
902,14,non-monotonic_repulsion,4.356699521233552,4.969633801464381,0.4857171434286857
916,14,non-monotonic_repulsion,5.2520703143218395,5.005036303213507,0.4527705541108222
923,14,non-monotonic_repulsion,4.613889474267746,4.995503013937605,0.546629325865173
931,14,non-monotonic_repulsion,4.267470970286848,5.01297463636682,0.5588917783556712
941,14,non-monotonic_repulsion,5.467296918260614,5.001421103948957,0.43908781756351273
952,14,non-monotonic_repulsion,5.902421411606071,4.9763654831512545,0.3343268653730746
963,14,non-monotonic_repulsion,9.183878399701515,5.000394644330549,0.15187037407481496
971,14,non-monotonic_repulsion,4.608827165084103,5.044399164812211,0.49855971194238846
983,14,non-monotonic_repulsion,4.491341156460574,5.01154062967644,0.564752950590118
992,14,non-monotonic_repulsion,4.958706321112905,4.979100243385643,0.48881776355271056
1002,14,non-monotonic_repulsion,7.460908212029855,4.9891702943503775,0.2775355071014203
1011,14,non-monotonic_repulsion,4.346437630863469,5.004300636794124,0.5354070814162832
1023,14,non-monotonic_repulsion,6.966467834858351,5.043365781273642,0.2924384876975395
1031,14,non-monotonic_repulsion,5.013316357015101,5.033326276632248,0.49675935187037407
